shot_id_number,is_goal
1256,0.47365152838591323
1279,0.3905876858144573
1293,0.5843054957141971
1295,0.3940141920521831
1319,0.5843054957141971
1320,0.4071429043863048
1321,0.5166929448875031
1322,0.8585135786953972
1334,0.299233044223591
1351,0.5709752158010017
1373,0.3858587025968652
1375,0.37885148063844387
1380,0.82849086583064
1382,0.5217974474953867
1385,0.5976357756273927
1399,0.4780496767955801
1403,0.5976357756273927
1428,0.44907570188823737
1434,0.3130454054579962
1444,0.610966055540588
1448,0.3176605716711052
1466,0.8912181656926254
1476,0.38196979542691484
1478,0.39075312830205533
1485,0.3536367930669556
1491,0.5843054957141971
1494,0.4342998094734973
1500,0.610966055540588
1501,0.422393553759362
1503,0.43663285184802547
1519,0.5976357756273927
1524,0.4675283279293834
1529,0.5133750854495545
1533,0.5709752158010017
1538,0.610966055540588
1539,0.38213181174541333
1546,0.5843054957141971
1555,0.39114678185982077
1559,0.44405257110837787
1563,0.8499753500736242
1565,0.8257065213717869
1574,0.37750841950602654
1591,0.38817923111199826
1594,0.5127188928797358
1605,0.8484943014600244
1611,0.4007642710018381
1614,0.40388706837679356
1620,0.38630423829322597
1626,0.43392376762977714
1630,0.4148131696486553
1632,0.33599085651427885
1634,0.8663705339331526
1643,0.40289801364752653
1651,0.38824483854283776
1655,0.4127116050760029
1658,0.47774867249176134
1659,0.43390784980264224
1665,0.42394520439577205
1675,0.4420487951189039
1680,0.5709752158010017
1690,0.42264410711142514
1696,0.5532897397597417
1714,0.5526563897238876
1721,0.29926848167827047
1726,0.4386813419712905
1728,0.4178375469783477
1734,0.43127662577864645
1735,0.4097792115648208
1740,0.4620271159607373
1744,0.41751725619563024
1747,0.42096204266214055
1752,0.4177097287343434
1763,0.5709752158010017
1765,0.5709752158010017
1769,0.37199394852385326
1785,0.8897742175265663
1787,0.4445817451589473
1788,0.610966055540588
1793,0.36403659605658256
1800,0.4029417494785396
1825,0.41256201112621205
1826,0.610966055540588
1834,0.3537904490512829
1843,0.31996039869584403
1844,0.31589284019203934
1848,0.4229239214447729
1849,0.610966055540588
1860,0.5843054957141971
1863,0.5843054957141971
1875,0.4839286406887757
1883,0.3706125122663084
1890,0.3803935359824245
1892,0.36697107309399946
1893,0.44881945009491364
1897,0.4659441435539648
1905,0.3629756275371149
1908,0.5059147938272179
1931,0.5370569765581661
1940,0.5843054957141971
1943,0.3975454512992452
1947,0.27231861989213413
1965,0.43129307783120197
1967,0.40012034296742444
1968,0.39557034012637243
1972,0.5976357756273927
1982,0.4024747862597097
1985,0.8227900412658127
2005,0.43772033839454755
2010,0.4600782055442252
2021,0.4410728621671327
2024,0.4797122111879523
2036,0.4155285791679044
2043,0.4579905005531356
2047,0.3763837292678588
2049,0.3369224618922806
2055,0.3962893174726794
2065,0.3762984989467951
2066,0.4048965574930318
2070,0.5359215666634805
2077,0.5976357756273927
2085,0.5458765142434779
2095,0.41728680684522834
2097,0.610966055540588
2108,0.5843054957141971
2112,0.5631639853505038
2113,0.5754695517216736
2122,0.8562739852995708
2139,0.4209327743307909
2144,0.3850009881933166
2146,0.5368874040707534
2148,0.353010498947947
2149,0.5843054957141971
2157,0.29345432857046205
2159,0.4071125736301294
2168,0.8998159742798664
2176,0.5709752158010017
2178,0.5576449358878062
2181,0.4302792831024136
2187,0.4883291528427164
2188,0.45647329287470817
2190,0.43362919955271123
2194,0.610966055540588
2197,0.5254330583590436
2214,0.9169275503647739
2217,0.31360813125110554
2222,0.4000777092805653
2223,0.8714011691105671
2226,0.3824613465765147
2230,0.5843054957141971
2240,0.5709752158010017
2247,0.30608875256530477
2250,0.5520453200492413
2259,0.42290257364099937
2262,0.43146359905139314
2266,0.338039510496862
2305,0.38784462932029573
2310,0.3434579016526368
2313,0.610966055540588
2319,0.41170898891380986
2320,0.4684908188862524
2345,0.5218817512850318
2350,0.610966055540588
2356,0.38732243146787626
2360,0.3856083823748732
2370,0.3573483679833577
2386,0.3591139186995248
2398,0.2725369494443922
2414,0.610966055540588
2435,0.5976357756273927
2439,0.5843054957141971
2446,0.5843054957141971
2458,0.43085538734707396
2465,0.38496620574470575
2466,0.3915215856474051
2470,0.359233789811241
2495,0.5709752158010017
2501,0.390593151107072
2507,0.49158553484964024
2533,0.2548100393771301
2537,0.38160634716128544
2538,0.4048460150505886
2541,0.4599137959300281
2542,0.5976357756273927
2544,0.5279766778883341
2554,0.47605644483131393
2555,0.44561557153934106
2565,0.5964975932270518
2575,0.6111512050404581
2586,0.610966055540588
2588,0.4188963966556048
2594,0.5843054957141971
2617,0.5709752158010017
2618,0.4790696127003621
2623,0.610966055540588
2631,0.5976357756273927
2640,0.5025878053755569
2642,0.5709752158010017
2647,0.41297294000527207
2663,0.3516797363428612
2664,0.44083396101044686
2676,0.3770281162123498
2680,0.5843054957141971
2681,0.37820861502885594
2691,0.40977643905916566
2693,0.41075656393143967
2695,0.5976357756273927
2704,0.3696323873940345
2708,0.340192085114724
2709,0.610966055540588
2717,0.5843054957141971
2722,0.4085312697726063
2728,0.36420128896812165
2732,0.5976357756273927
2743,0.5813310306889128
2752,0.5312243336169113
2757,0.610966055540588
2761,0.5976357756273927
2769,0.49049937182392606
2771,0.5843054957141971
2774,0.4039381390186418
2776,0.40583085431536875
2781,0.4308821149787902
2793,0.46439383996377187
2799,0.31742514817483913
2803,0.4992950607251591
2811,0.4592399192775336
2818,0.42257354038601624
2824,0.5854947487563862
2828,0.610966055540588
2829,0.4386813419712905
2830,0.4176768925759359
2842,0.5709752158010017
2847,0.610966055540588
2848,0.4209501071694213
2868,0.38989915868092423
2870,0.4061056356614672
2885,0.4225668474852083
2886,0.3973060956358343
2889,0.5247950958693135
2903,0.4063877060544822
2904,0.5976357756273927
2918,0.8565385929865639
2919,0.36420253879624953
2922,0.4265420016371295
2923,0.5005924367710726
2931,0.4341274187350856
2945,0.43513639140533594
2955,0.4214748901241937
2957,0.610966055540588
2960,0.610966055540588
2963,0.4826045709844979
2966,0.5976357756273927
2972,0.5096020492774719
2974,0.48511078764684856
2982,0.44983026875797527
2984,0.5120343985093535
3016,0.5976357756273927
3021,0.38594856757316476
3023,0.5709752158010017
3025,0.4307345099852436
3029,0.5407264682070487
3034,0.5843054957141971
3038,0.3861851241076337
3040,0.4316173391763431
3051,0.45797687852357094
3062,0.4209004397670765
3069,0.3330044058475792
3071,0.4587464484610172
3076,0.5976357756273927
3079,0.4843447280191244
3081,0.4923720053203516
3082,0.3866195418340378
3084,0.4054201363650201
3098,0.3277726397998084
3104,0.31937031380893377
3105,0.3442303635337619
3114,0.610966055540588
3118,0.3693734781297272
3122,0.49519101411384114
3132,0.4979407399834015
3138,0.4710568264427824
3141,0.610966055540588
3156,0.6242963354537835
3162,0.5843054957141971
3167,0.30441148355127146
3170,0.8287962952036075
3171,0.349933854262262
3172,0.3617585669204153
3176,0.5976357756273927
3180,0.3617440227813591
3189,0.4732368163477317
3198,0.4341069621467546
3206,0.45764444130084814
3215,0.5789433955908221
3222,0.5842544250723489
3228,0.4035400721637197
3229,0.39867819195095533
3232,0.407543289240157
3233,0.5288133617588029
3238,0.37683484394888156
3256,0.5963562370755306
3264,0.37605969370272385
3273,0.4232861198822745
3275,0.46316032729451684
3285,0.5761700039185582
3289,0.4099722698202748
3294,0.27537916070858104
3306,0.3471547301753857
3311,0.5976357756273927
3318,0.4124307165458374
3322,0.38528332570832935
3324,0.4105214297585311
3334,0.3609439760264269
3341,0.39145956221896766
3345,0.5281244362932562
3346,0.5976357756273927
3352,0.5034109631105008
3368,0.3986010002714421
3371,0.2957734656180837
3372,0.3968079370500985
3375,0.41196007046527805
3384,0.38194120872492066
3387,0.41358837282837907
3393,0.42420775517981724
3406,0.3706042862400307
3411,0.4923716762776658
3412,0.5413912615911747
3414,0.3970982674613178
3417,0.5584940037317039
3420,0.5976357756273927
3423,0.5843054957141971
3436,0.549830978676997
3438,0.5843054957141971
3442,0.4071781648856247
3443,0.4028537540204606
3451,0.5147243732040627
3461,0.4344295827003941
3489,0.3650313139111342
3491,0.40893154696042666
3510,0.5226204975642988
3515,0.4241865712353618
3527,0.456633935505128
3530,0.610966055540588
3540,0.9500045094586088
3582,0.4074888721479047
3604,0.5709752158010017
3605,0.3964680647191484
3609,0.5515400671513813
3624,0.3977206424906482
3628,0.5843054957141971
3630,0.41615210813132286
3641,0.4402142683201335
3642,0.4909671539081428
3648,0.3191284762872748
3650,0.5843054957141971
3652,0.6242963354537835
3660,0.36714139515747124
3664,0.5135447036823111
3670,0.5197025567014854
3672,0.44162299438215136
3680,0.5976357756273927
3682,0.5976357756273927
3685,0.4973421000275277
3686,0.47145755211131235
3689,0.42521598872195115
3705,0.40854222255919537
3712,0.391557676765529
3713,0.3626373842256744
3719,0.40465761059100214
3721,0.3597312372161966
3723,0.43313982476265783
3724,0.42614759409995284
3727,0.36843127857782165
3733,0.3936174029727251
3734,0.4026417736261948
3742,0.8785728006831856
3770,0.392265468176601
3777,0.32044718396161753
3778,0.25575299895303727
3780,0.3947378555450462
3783,0.5119218326384729
3784,0.3965118123221535
3788,0.3839394117557482
3790,0.3788888717333917
3794,0.8469081281283614
3795,0.44761073494251574
3796,0.3519068274708671
3801,0.3810921408810231
3806,0.4383392135620984
3813,0.40467589081978667
3814,0.4152920299835004
3818,0.5843054957141971
3824,0.4197973186907614
3836,0.8748658721940114
3853,0.47214121144096366
3855,0.43554781318639985
3858,0.610966055540588
3861,0.610966055540588
3866,0.46089434133567536
3870,0.8582535097696002
3874,0.5709752158010017
3876,0.4019270635343087
3878,0.509360375615131
3890,0.33917245030529153
3900,0.5843054957141971
3904,0.2993439175316106
3906,0.31775481154928265
3907,0.2511055705448443
3908,0.3138060115650976
3912,0.8656973611113733
3918,0.5843054957141971
3923,0.610966055540588
3924,0.37394064860746723
3925,0.610966055540588
3927,0.553839194767332
3955,0.5976357756273927
3964,0.8257065213717869
3969,0.5709752158010017
3974,0.6242963354537835
3976,0.5976357756273927
3984,0.4308086563097024
3991,0.3484780620755965
3993,0.8656973611113733
4009,0.4836224617397492
4011,0.42379137278013457
4020,0.45350036832495855
4033,0.31978966787099095
4041,0.39841828820852593
4045,0.610966055540588
4052,0.5976357756273927
4055,0.3867704017873008
4056,0.8759400879550142
4057,0.40395210186288416
4067,0.5709752158010017
4069,0.4222183521200164
4077,0.5382557334020972
4094,0.32645208040525264
4095,0.31353949464055575
4100,0.4935276961720581
4119,0.3891199537317203
4130,0.5797669281137956
4131,0.39264058923487904
4132,0.4805644263255345
4134,0.5901760579498049
4137,0.5728265634143417
4138,0.39543392106806086
4143,0.45311399206069247
4145,0.5752388308459218
4148,0.4396784693154597
4163,0.27447207397202156
4166,0.33008923749042074
4169,0.5843054957141971
4170,0.322248994058579
4174,0.5843054957141971
4180,0.4084466207649312
4199,0.5843054957141971
4201,0.39146871477666406
4203,0.36188808347325696
4210,0.20431916900512115
4211,0.42987174039308584
4213,0.5976357756273927
4225,0.3063544859404359
4235,0.43797256785408833
4242,0.385633799581823
4245,0.3932004348563015
4250,0.39040621180767704
4252,0.39337674598986605
4254,0.5843054957141971
4263,0.5709752158010017
4264,0.5709752158010017
4268,0.3240285768897415
4270,0.423135634717041
4282,0.5976357756273927
4283,0.4671251705698761
4291,0.37565470814841273
4304,0.40854243348790675
4306,0.4202849834185602
4309,0.38542303504233333
4310,0.4100991511034927
4313,0.4889256857283715
4314,0.3972469288536746
4315,0.3986714533048036
4321,0.33505050868258635
4324,0.32234869922937115
4325,0.3486785039665323
4328,0.3711047510527046
4329,0.23127574591200006
4332,0.34843101376753116
4337,0.845197012302454
4342,0.4050711054503581
4344,0.36550419825335323
4352,0.3516177129144238
4355,0.3541935606654465
4366,0.3442507477534623
4371,0.4871674123057037
4372,0.37869445598377804
4376,0.889966855248647
4384,0.41053026812483656
4387,0.41966151932254253
4389,0.31814760183894175
4390,0.8825777957871558
4406,0.3364759361211499
4407,0.5976357756273927
4409,0.5976357756273927
4410,0.5976357756273927
4424,0.4252187154822625
4434,0.39855835923451793
4452,0.5843054957141971
4460,0.29145390477736854
4470,0.5843054957141971
4480,0.35063903702699706
4496,0.5843054957141971
4503,0.5392552864112281
4512,0.41071938376520317
4518,0.5976357756273927
4519,0.3617339228149338
4522,0.4090738060993824
4525,0.8587049652653007
4537,0.4581966923580775
4546,0.5269324564907558
4547,0.5976357756273927
4553,0.3564391462292432
4556,0.319429867151115
4558,0.45542139144826477
4563,0.3601047070350304
4568,0.43731722678038404
4574,0.5843054957141971
4578,0.5013567301432558
4587,0.3351918086593959
4592,0.4088950588529134
4610,0.377683457286054
4615,0.5976357756273927
4619,0.3122406238644514
4620,0.4305478038344946
4625,0.43368188303872485
4635,0.421870150500109
4636,0.38848887594945253
4641,0.33491107221655647
4650,0.3374430808738864
4653,0.610966055540588
4665,0.4159920734190037
4668,0.610966055540588
4669,0.2630952829558626
4670,0.5083194091772691
4674,0.41374095329183924
4675,0.3991007539033357
4676,0.5843054957141971
4679,0.489654763022529
4680,0.5709752158010017
4686,0.4906681150165843
4699,0.3669629045850574
4713,0.610966055540588
4718,0.3487666484326347
4721,0.37273331316916347
4722,0.3819810772561897
4724,0.42045380632991397
4730,0.5771695569276892
4731,0.44708996254953426
4735,0.35629072371293413
4743,0.3239716439658893
4745,0.44171176898628894
4746,0.49701738417566155
4747,0.3185406017332627
4748,0.9149452194157376
4769,0.40639951608316216
4771,0.3035621132879749
4774,0.5514634611886089
4784,0.3541675812857398
4797,0.3701880925676996
4801,0.43909127637222833
4804,0.27935572252193275
4820,0.5063576942539548
4833,0.34576494242752376
4834,0.29933311683234765
4851,0.4109593355932975
4859,0.31737277621354276
4860,0.5709752158010017
4863,0.3556946453340041
4873,0.32932253462862005
4881,0.4947076667891593
4892,0.8708755850884154
4908,0.5843054957141971
4911,0.39657801149574945
4915,0.4241865712353618
4922,0.39165914084179715
4929,0.5843054957141971
4936,0.2884548474179619
4939,0.42045032999354365
4951,0.404952450193418
4956,0.3683838376837193
4961,0.36929248107115786
4964,0.3861355408459115
4981,0.33883152597888344
4991,0.610966055540588
4992,0.4494292537660879
4997,0.42502182964639257
5004,0.47063054325196857
5010,0.45144386310412715
5012,0.3714278187630041
5015,0.3322384878592386
5020,0.3737607534715005
5030,0.40201926871089805
5051,0.5843054957141971
5052,0.5843054957141971
5057,0.610966055540588
5058,0.610966055540588
5060,0.3704148428810278
5061,0.30340499406331867
5064,0.5843054957141971
5078,0.8696655050917929
5080,0.5906302402058167
5088,0.31032410552898937
5089,0.8458631689267161
5090,0.3238812168168328
5103,0.5351941937041758
5108,0.38509217669042406
5114,0.8609826535867903
5115,0.3860638379844221
5124,0.5603449765570142
5137,0.610966055540588
5139,0.40550187122765646
5144,0.3814941738764419
5149,0.610966055540588
5157,0.4325480297949182
5163,0.37861823215910007
5174,0.3838640909185048
5176,0.5843054957141971
5179,0.4330261449756313
5186,0.610966055540588
5203,0.5119523390259584
5204,0.5709752158010017
5206,0.45357077561297626
5207,0.3850609385248871
5220,0.4344613550913517
5221,0.5976357756273927
5224,0.31627025262596065
5227,0.39457498640638394
5229,0.4681934163828433
5232,0.610966055540588
5240,0.5843054957141971
5242,0.4519822694310885
5243,0.4353853083878245
5245,0.48838670545666124
5248,0.5976357756273927
5249,0.5021729574253935
5254,0.9025563541809873
5269,0.4305996475778111
5272,0.3412871662254392
5276,0.33777523920261965
5286,0.610966055540588
5290,0.48874494952565817
5308,0.5709752158010017
5316,0.3428366862662213
5318,0.5843054957141971
5319,0.321336415406118
5320,0.5394723912834309
5322,0.2759442724473241
5324,0.3823512228445541
5331,0.50945759157761
5336,0.5843054957141971
5344,0.610966055540588
5354,0.3269437954141706
5356,0.09589203631120546
5358,0.4569334406754035
5361,0.3783971227511219
5365,0.5976357756273927
5370,0.345657660490546
5376,0.30879103754076287
5383,0.3379890595451064
5384,0.3720914538096898
5385,0.3716485533829528
5393,0.8523670811981778
5397,0.3280341119651088
5398,0.3401865239280696
5402,0.34462657999252055
5407,0.5355184550493168
5409,0.30784743607340326
5425,0.6242963354537835
5428,0.5976357756273927
5430,0.3976097927266126
5442,0.38033726716995925
5447,0.610966055540588
5470,0.3560134369831782
5485,0.3042437614600222
5493,0.4896195526904799
5502,0.5160344343187544
5504,0.32578055572503994
5517,0.519640999551765
5522,0.8900820446171593
5527,0.5843054957141971
5528,0.5003311018418034
5536,0.3874096877978388
5545,0.45479722794345884
5576,0.4267337747670545
5577,0.5729684477652679
5592,0.5553462449805731
5594,0.4292132755696809
5595,0.3224839364248331
5596,0.3131032988866188
5599,0.45176350022340017
5606,0.5976357756273927
5617,0.32048263184566483
5625,0.41071980429857646
5626,0.47807737670405864
5627,0.5976357756273927
5642,0.5709752158010017
5659,0.610966055540588
5664,0.6242963354537835
5666,0.43780901106005504
5671,0.4379447942529297
5674,0.31808987226963725
5677,0.42932462558578544
5681,0.3441067947090215
5683,0.10412748260162674
5700,0.5709752158010017
5713,0.5976357756273927
5715,0.5976357756273927
5718,0.9048917205804612
5726,0.5330824760696894
5738,0.35870513218808464
5741,0.47629178993293386
5743,0.41160007058868275
5753,0.5709752158010017
5761,0.3783695762725937
5789,0.543399542368493
5797,0.3062561722371552
5803,0.44682476914580027
5810,0.6242963354537835
5813,0.43655629163059684
5817,0.37485646604430034
5818,0.534442670865443
5822,0.528559485481745
5829,0.5012516969158802
5846,0.5976357756273927
5847,0.45043237460227686
5854,0.40323539236681116
5858,0.5709752158010017
5863,0.3492937271849774
5869,0.5056079951880987
5870,0.4365722891764273
5876,0.48797620888296656
5881,0.4788435160504783
5901,0.41925311804707444
5922,0.3661439609905509
5928,0.610966055540588
5933,0.5976357756273927
5934,0.5843054957141971
5946,0.37248328801650543
5951,0.5414118258455374
5955,0.3336292967085095
5956,0.5843054957141971
5965,0.32083467281798006
5972,0.4406414884717337
5981,0.5246834050385312
5997,0.5843054957141971
6005,0.4278598298680217
6009,0.52018179182436
6010,0.43724586473357235
6015,0.349178785797831
6039,0.48658675752785535
6047,0.610966055540588
6051,0.0919942154781811
6056,0.37093922884641095
6061,0.30088328010720644
6064,0.40808925615795966
6065,0.39427510644807895
6070,0.8942131609989208
6085,0.5843054957141971
6086,0.4283847440328099
6091,0.610966055540588
6097,0.5539554361313022
6099,0.5976357756273927
6104,0.5976357756273927
6108,0.5843054957141971
6109,0.5843054957141971
6124,0.5683044478664956
6142,0.5843054957141971
6144,0.29591936495272786
6150,0.3406284225266194
6154,0.610966055540588
6155,0.5128073885898837
6156,0.610966055540588
6158,0.37448502488246427
6159,0.610966055540588
6169,0.5843054957141971
6170,-0.003870896815219016
6179,0.3615716320429474
6184,0.3965118123221535
6186,0.5976357756273927
6204,0.3464651732477544
6230,0.5976357756273927
6231,0.39990970389197406
6232,0.5843054957141971
6235,0.3397734422334471
6237,0.5843054957141971
6239,0.8782205827555106
6263,0.5709752158010017
6265,0.29729964154878297
6270,0.5268384954879932
6271,0.46490224015531656
6278,0.5709752158010017
6279,0.610966055540588
6288,0.2836947232714969
6294,0.38293195734109803
6295,0.4295455240650522
6302,0.8487666009478746
6306,0.3452007749996321
6322,0.5976357756273927
6324,0.37485934621598727
6327,0.4751766256978677
6331,0.6242963354537835
6334,0.45204485503228276
6338,0.5104447606133122
6339,0.4920026550533899
6362,0.3003729027314094
6372,0.5843054957141971
6375,0.5347633024628381
6393,0.8466503048328639
6394,0.5843054957141971
6405,0.5709752158010017
6406,0.4054920959005647
6416,0.4062378066059896
6421,0.5976357756273927
6422,0.43755040289109726
6440,0.8790276410245688
6457,0.5709752158010017
6460,0.5018043907078427
6463,0.610966055540588
6474,0.5709752158010017
6476,0.3694201576757785
6477,0.29920983867358886
6482,0.5976357756273927
6488,0.39556163164603336
6489,0.41661814616135834
6494,0.2929380505173823
6499,0.4655821102998308
6507,0.3114042763867333
6524,0.3149275767295153
6527,0.30058427518899977
6531,0.32404865869004296
6536,0.5843054957141971
6538,0.2890795508941649
6542,0.40840139020372707
6565,0.40879866173724644
6584,0.3215673458865318
6588,0.4020529385674124
6597,0.3916237726764454
6603,0.610966055540588
6609,0.5976357756273927
6613,0.6242963354537835
6622,0.4040852777334713
6630,0.33037205745949483
6637,0.4955362898167179
6639,0.5843054957141971
6640,0.2958466676131163
6646,0.3435529530275613
6647,0.610966055540588
6648,0.610966055540588
6669,0.4064395262723895
6680,0.28136362276524507
6681,0.2860208573945787
6684,0.26454315459637723
6693,0.31055119665699527
6694,0.33271316067693324
6704,0.49512143009456244
6706,0.610966055540588
6710,0.3315855946704308
6713,0.44640091764596385
6718,0.5510575770687902
6732,0.35681175145592126
6737,0.46976547786224054
6739,0.3175493366710975
6742,0.40621718483429103
6746,0.33582068788075736
6753,0.37989735017758874
6771,0.4976955102659947
6784,0.5041728469930664
6790,0.5976357756273927
6795,0.5843054957141971
6807,0.4275064078575627
6808,0.8618365626112828
6818,0.4841815120397689
6823,0.3487753569129738
6830,0.8656973611113733
6831,0.610966055540588
6832,0.8472089463715022
6836,0.3893224007542447
6846,0.3019717153865068
6850,0.2983819077047535
6854,0.3067723779216044
6868,0.5976357756273927
6876,0.39816047536097093
6877,0.5328677689151122
6881,0.3463521824401483
6882,0.3607891159407407
6884,0.3789534462908303
6886,0.40941518493251544
6901,0.32594427770244083
6910,0.34063028159689734
6913,0.39276518783514286
6914,0.6118005408501506
6918,0.5969864398177
6930,0.4953191112518351
6941,0.4257825656394604
6944,0.36862551134606025
6945,0.5138753672808531
6947,0.5843054957141971
6949,0.5709752158010017
6952,0.5709752158010017
6963,0.3812479614529049
6964,0.5709752158010017
6972,0.5976357756273927
6979,0.8289103380066716
6981,0.3210958543358736
6988,0.5976357756273927
6990,0.4074888721479047
6998,0.40584163589257477
7004,0.35779322339298714
7016,0.39785887356841926
7027,0.3470665857092833
7042,0.417287438307313
7056,0.44519109432339643
7061,0.8965508380472595
7069,0.44075670138423
7071,0.4449698994507462
7088,0.4514315410513864
7099,0.3758389089155044
7108,0.3443616772361935
7121,0.5976357756273927
7125,0.5843054957141971
7136,0.48500074937955995
7149,0.48863917849421573
7150,0.38666484168456966
7151,0.8436719991311221
7167,0.3319936433778038
7177,0.5709752158010017
7178,0.3697238547665569
7183,0.5626618340009846
7186,0.3214290912833515
7190,0.42168059947507425
7201,0.39034141587358456
7202,0.3631083253569929
7207,0.3599783879245694
7213,0.3362662915238217
7224,0.37604415198766783
7225,0.503834110779622
7233,0.33106110103901576
7239,0.4738207260852965
7246,0.5331253206852599
7248,0.32500336769799143
7261,0.6242963354537835
7264,0.29624632643489357
7266,0.3004450600810491
7274,0.3187047089280609
7279,0.5612710251517137
7293,0.31667352809944227
7315,0.3265720591830007
7322,0.39836767207340273
7326,0.6242963354537835
7341,0.3495168299525522
7363,0.5843054957141971
7365,0.3932757630436098
7371,0.42375840675433546
7377,0.3311930610548268
7393,0.610966055540588
7405,0.5307619710799656
7410,0.5843054957141971
7434,0.507809543825533
7438,0.3274868952377531
7447,0.4876625534837213
7450,0.5283992973580502
7452,0.2887782410916444
7453,0.26874923482535995
7455,0.3361929522927577
7456,0.3292079192048566
7457,0.610966055540588
7466,0.5843054957141971
7470,0.5709752158010017
7474,0.8597961273049125
7487,0.39132156428984255
7488,0.588572786252207
7492,0.8704489197595071
